Id,SalePrice
1304,12.354492650648448
1008,11.385092093460344
1113,11.77452020265869
1448,12.388394202324129
1072,11.944707881395766
418,12.384218830913648
854,11.970350312009105
1179,11.95053502640496
548,11.771436160121729
621,11.112447898373103
380,12.095141084822892
23,12.345834587905333
793,12.50539915757667
156,11.27720313144916
898,11.870271183889114
790,12.141534124392603
517,11.970350312009105
268,12.097930486910471
521,11.573550086786664
1383,11.964001084330445
44,11.777210959615614
827,11.603679828238693
1159,12.367885325692589
841,11.84939770159144
351,12.669998467265833
1268,12.84397135185964
538,11.619535200028487
695,11.86005499606543
284,12.407379502235209
177,12.259613412458204
882,12.141534124392603
626,11.982929094215963
526,12.078239274020289
749,12.46997418931655
446,11.755871643580617
714,11.76756768334381
54,12.86099861326992
990,12.190959007720126
432,11.288531131754366
613,12.474189562487116
1226,11.884489021402711
1378,11.669929213779893
1450,11.429543856031177
672,11.54829260880752
858,12.066810578196666
961,11.665646551987892
804,13.275827535915461
647,11.495779306135258
1227,12.273731294003989
1168,12.061046873479915
1125,12.00701176473192
1356,12.043553716032399
1349,12.2783933071098
702,11.84939770159144
1330,12.081076155355488
33,12.100156419938624
208,11.856515169360305
1445,12.098487434850236
1293,11.585246126549855
184,12.206072645530174
1251,12.404923504275338
1176,12.560244459250788
806,12.33569641332368
427,12.524526376648708
1253,11.77528972943772
1021,12.078239274020289
576,11.682668239557323
912,11.874090314181814
815,11.661345470088502
1433,11.074420502783864
1067,12.089538829274222
217,12.254862809699606
1211,12.14950229404178
369,11.790557201568507
810,11.571194373094205
259,12.352335152508426
37,11.884489021402711
110,12.154779351142624
76,11.418614785498987
742,11.863582336583399
1316,12.239990863733635
1321,11.960811288962345
620,12.628067055589549
918,11.813030057420567
1247,12.136186518066006
1327,11.27720313144916
1238,12.180754837545884
993,12.138863895836725
381,11.751942365440728
9,11.77452020265869
998,12.128111104060462
433,11.715866308966918
502,12.33138283649562
230,12.167851432709975
1233,11.53076538309856
1005,12.106252310247962
404,12.460714863903755
444,12.058152515453552
426,11.813030057420567
200,12.524162674153336
385,12.388394202324129
1150,11.870599909242044
449,11.691071650353702
665,12.955127458028414
86,12.468436909997665
529,11.362102575235644
847,12.269047444691562
987,11.669929213779893
707,12.618182296357007
1065,11.944707881395766
857,11.898187865760873
291,12.359780370124389
341,12.220468525813907
729,11.608235644774552
423,11.635143097694478
1242,12.422505731952896
574,12.043553716032399
1340,11.763684183317412
1457,12.254862809699606
1138,11.451050061252142
1413,11.407564949312402
722,11.870599909242044
1395,12.415433652431746
518,12.487485104968359
1146,11.911701584927597
908,12.429216196844383
710,11.607326140391713
1333,11.512925464970229
585,11.79810440720389
1058,12.421184025147118
486,11.898187865760873
756,12.058152515453552
1043,12.185869938212655
982,12.724866438945341
817,11.827736204810263
1012,11.512925464970229
1033,12.644327576461329
406,11.918390573078392
99,11.326595886778735
288,11.385092093460344
448,12.205572520488492
563,11.589886506106357
499,11.77528972943772
159,12.448626590364206
1086,11.898187865760873
654,11.813030057420567
484,12.007621706806335
884,11.682668239557323
772,11.532728092266408
1042,12.061046873479915
105,12.040608205802641
1303,12.577636201962656
1306,12.691580461311874
144,12.225875272826354
866,11.908340237224891
417,11.915051671812877
83,12.409013489526863
669,12.031719258385396
257,12.24288661865289
253,12.061046873479915
829,12.128111104060462
209,12.531772785169476
400,12.392552212472792
1220,11.424094251263613
92,11.498826540590727
246,12.394624752074764
716,12.013700752882718
355,11.84939770159144
520,12.363076394339839
755,11.957611286231675
254,11.970350312009105
832,11.925035115797062
741,11.790557201568507
1007,12.004568269319446
1439,11.91638857040772
1240,12.490875577231112
676,11.908340237224891
1442,11.913712983527281
1334,11.740061037553975
13,11.877568578558138
280,12.165250651009918
197,12.650348126203179
932,11.67419361256635
693,12.721885810807203
511,12.01309450854769
916,11.225243392518447
1216,11.736069016284437
441,13.226723392728571
1143,12.959538518762063
450,11.695247021764184
48,12.428015476267865
535,12.089538829274222
959,12.128111104060462
392,12.2783933071098
1121,11.681824001432043
1317,12.596400426884427
1019,11.982929094215963
56,12.103486056755072
944,11.870599909242044
348,11.967180737247824
136,12.066810578196666
1053,12.013700752882718
824,11.845819880243557
668,12.173032791451973
1171,12.049418835484797
199,11.55214617812351
1047,13.229567991666638
1157,12.100156419938624
862,11.786762130599957
515,11.477298287327077
589,11.870599909242044
1091,11.439278924801929
1156,12.292250341771226
151,11.711776323715394
242,11.612770799939945
800,12.072541252905651
481,12.694652660348845
60,11.73526869611367
289,11.711776323715394
1079,11.956970055045868
201,11.84939770159144
142,12.468436909997665
26,12.454103912352162
997,11.824079893607152
1207,11.580584113444043
1438,12.885670953244288
96,12.128111104060462
890,11.915051671812877
883,12.089538829274222
167,12.154779351142624
1218,12.343466568968994
455,12.144197241812087
921,12.211060187041213
1201,11.661776411702583
540,12.513557345278134
696,12.078239274020289
683,12.061046873479915
1272,12.132156962580005
1394,12.0015054797889
1051,12.080991165908294
1149,11.66907414746016
220,12.0271851854705
306,12.631013530138995
180,11.512925464970229
118,11.951180395901384
809,11.982616545377663
491,11.652687407345388
903,12.100712129872347
436,12.26434155365415
393,11.575900264131617
831,12.01974306733868
185,11.751942365440728
927,12.560244459250788
732,12.141534124392603
281,12.339291489316397
1358,11.917723684090689
296,11.867097278690842
1212,12.007621706806335
786,11.992260421644849
774,11.648330101976432
1017,12.220961258023925
797,11.874090314181814
1239,11.867097278690842
734,11.786001385032646
1297,11.951180395901384
1231,12.154779351142624
686,12.24288661865289
555,12.556729517143344
1344,12.083905011555967
1010,11.532728092266408
12,12.751299696013497
1417,11.715866308966918
343,11.379394072345706
1110,12.542544882151386
415,12.337100907936577
80,11.608235644774552
239,12.669806661762314
910,12.066810578196666
252,12.367340793126296
36,12.641096555879882
639,11.350406535472453
1404,12.552926520261092
1460,11.901583454762012
244,11.695247021764184
317,12.468436909997665
1117,12.123234367221169
920,12.081076155355488
919,12.380025952653611
1419,11.728036844587175
11,11.771436160121729
845,11.94405831982697
196,11.908340237224891
359,11.77528972943772
1135,12.037653993905211
1410,12.2783933071098
451,11.608235644774552
717,11.979799201207037
298,12.384218830913648
1335,11.736069016284437
1066,12.70076888736628
494,11.951180395901384
1295,11.652687407345388
578,12.010665849187564
506,11.732060994886899
1388,11.820410164718188
52,11.648330101976432
631,11.728036844587175
15,11.964001084330445
1032,12.190959007720126
746,12.610870864650634
1096,12.08069081199846
173,12.384218830913648
1215,11.809319478024031
557,11.856515169360305
594,11.84939770159144
503,11.84939770159144
437,11.661345470088502
1107,12.100156419938624
875,11.104957226643945
263,11.925035115797062
539,11.970350312009105
1154,11.699405031912846
1137,11.686878772093667
981,12.091783499128047
713,12.14950229404178
256,12.345834587905333
465,11.728036844587175
1041,11.951180395901384
611,12.65395846952229
1425,11.877568578558138
1197,12.297785453453374
1373,12.521977676925694
264,11.77528972943772
1193,11.736069016284437
327,12.688498794774466
98,11.458997122944673
822,11.440354772135393
646,11.872346634576987
480,11.401669829409995
640,12.485827127509431
917,10.47194980911048
720,11.763684183317412
1407,11.79810440720389
785,11.759785542901755
87,12.066810578196666
512,12.219309648562168
675,11.84939770159144
1281,12.332705296463539
1338,10.868568448579715
1034,12.345834587905333
1195,11.970350312009105
363,12.198544379109382
855,12.043553716032399
165,11.931635799828413
120,12.007560729337492
1119,11.84939770159144
1140,11.877568578558138
642,12.328290278254423
22,11.845102777308561
1222,11.805595078933049
492,11.79810440720389
267,12.128111104060462
1379,11.326595886778735
617,12.118333731222167
171,11.763684183317412
943,11.918390573078392
299,12.072541252905651
1217,11.626254150277232
430,12.072541252905651
839,11.877568578558138
593,11.835008964139341
558,11.589886506106357
326,11.37366339763672
104,12.200557464842063
1392,11.728036844587175
1074,11.979799201207037
601,12.524526376648708
1353,11.812289042195847
88,12.010665849187564
968,11.813030057420567
1206,12.513189630620563
811,12.106252310247962
731,12.373703486914124
923,12.043494890772815
765,12.506177237980511
45,11.856515169360305
680,11.763684183317412
126,11.344506813345266
139,12.345834587905333
703,12.799175708864519
779,11.877568578558138
928,12.078239274020289
1139,12.185869938212655
587,11.77528972943772
556,11.635143097694478
580,11.786762130599957
778,11.867097278690842
297,11.931635799828413
966,12.09458226949681
783,12.139398512262181
624,12.034691028774553
1352,12.049418835484797
737,11.44571671527678
320,12.141534124392603
103,11.686576205316552
599,12.289954129510877
1234,11.863582336583399
1191,12.031719258385396
816,12.323411137947407
872,12.20856952572876
422,12.2783933071098
241,12.478006361013815
1367,12.170445467887022
112,12.100712129872347
781,12.078239274020289
754,12.526342907575106
698,11.72399643505017
1342,11.951180395901384
1332,11.794337924408413
885,11.512925464970229
445,12.254862809699606
1323,12.154779351142624
905,11.740061037553975
684,12.560244459250788
709,12.09815330331068
891,11.719126295554126
934,12.154779351142624
258,12.301382825334498
761,11.755871643580617
507,12.2783933071098
1221,11.652687407345388
805,11.678439903447801
953,11.804848531679264
527,11.790557201568507
145,11.736069016284437
442,11.678439903447801
909,11.782952602183288
780,11.813030057420567
187,12.061046873479915
525,12.662706040212738
623,11.813030057420567
1447,11.969717200243734
846,12.049418835484797
1093,11.824079893607152
577,11.884489021402711
1273,11.827736204810263
1039,11.48246625748552
554,11.589886506106357
649,11.951180395901384
650,11.344506813345266
581,12.111212364506214
789,11.588960151246226
386,12.165250651009918
1213,11.635143097694478
188,11.813030057420567
313,11.694413341015606
202,12.052338545588132
588,11.827736204810263
1430,12.116694834378958
266,12.075394321888057
1014,11.350406535472453
1116,12.669806661762314
964,12.384218830913648
1173,12.05466819137094
1016,12.332705296463539
541,12.66032791780777
224,11.48246625748552
1276,11.827736204810263
856,11.751942365440728
405,12.031719258385396
396,11.76756768334381
1075,12.175613438045465
826,12.86099861326992
163,12.301382825334498
50,11.751942365440728
618,11.566466231898259
1384,11.626254150277232
801,12.206072645530174
1151,11.728036844587175
170,12.337100907936577
1078,11.840789327054841
1230,11.751942365440728
1109,12.106252310247962
692,13.534473028231162
1431,12.16597955196373
999,11.418614785498987
632,12.25247901834433
5,12.429216196844383
922,11.890676734510876
357,12.061046873479915
1071,11.813030057420567
1355,12.367340793126296
980,11.842229212112828
1294,12.000891794590137
1396,12.54686766829102
463,11.041048081342682
545,12.09884928474215
802,11.607326140391713
603,12.301382825334498
68,12.328290278254423
190,12.56374708980199
597,11.648365035864053
467,12.025749091398891
1245,12.345834587905333
1437,11.699405031912846
799,13.091904169919621
907,12.449018824140563
276,12.230765258120545
1001,11.314474526246391
204,11.911701584927597
316,12.146853285870202
1030,11.678439903447801
31,10.596634733096073
1235,11.77528972943772
168,12.693498620467778
590,11.283512300642423
572,11.695247021764184
886,12.703509032177148
101,12.230765258120545
1274,12.083905011555967
1458,12.493129522588037
134,12.301382825334498
848,11.801856756822442
648,11.951180395901384
409,12.542544882151386
1098,12.043553716032399
373,11.736069016284437
100,11.76718001130949
358,11.805595078933049
496,10.460242108190519
1357,11.608235644774552
1337,11.813030057420567
228,11.571194373094205
814,11.969717200243734
307,12.323855681186558
836,11.759785542901755
956,11.884489021402711
975,12.028738630247258
674,12.458774999085929
1122,12.26857785088157
1026,11.630708500626612
752,11.99535161421452
1036,11.33857207782545
1131,11.813030057420567
1368,11.751942365440728
114,12.287652632522597
1076,12.299107511497363
24,11.77452020265869
174,12.0015054797889
1178,11.652687407345388
350,12.988040814744458
1319,12.524526376648708
951,11.76756768334381
75,11.584315461056901
1194,12.013700752882718
456,12.075394321888057
219,12.649154617209645
395,11.59910316121128
1289,12.535376392672774
708,12.445089546000673
109,11.652687407345388
1105,11.571194373094205
852,12.2783933071098
1324,11.320553572322773
575,11.842229212112828
95,12.229545001715316
619,12.659734090733718
751,11.477298287327077
1118,11.77528972943772
880,11.824079893607152
782,12.077670930725649
637,11.002099841204238
1309,11.898187865760873
1184,11.695247021764184
247,11.827736204810263
865,12.431533509799543
1262,11.766792188927278
160,12.676076274775909
322,12.777052192115912
1360,12.66032791780777
1132,11.44571671527678
1133,11.67419361256635
984,12.45254202214788
473,11.904967552746252
1232,11.794337924408413
547,12.254862809699606
1045,12.535376392672774
1022,12.175613438045465
203,11.626254150277232
1267,11.711776323715394
504,12.57418196709457
1446,11.76756768334381
90,11.724805824005728
1155,12.215032386901646
403,11.589886506106357
261,12.078239274020289
1291,12.103486056755072
861,12.154516158615772
286,12.011880916165731
235,12.285345826424681
240,11.635143097694478
464,12.147913731356642
630,12.034691028774553
469,12.429216196844383
896,11.84939770159144
1343,12.339291489316397
1347,12.478006361013815
947,11.870599909242044
1348,12.554836882168736
414,11.652687407345388
1329,12.4529327234617
300,11.973509872299472
1260,11.925035115797062
1359,12.086725887897607
485,11.794337924408413
1018,12.141534124392603
510,11.732060994886899
111,11.82700601127654
776,11.99535161421452
946,11.73526869611367
384,11.238488619268468
73,12.128111104060462
397,11.719939634354555
431,11.355101379776661
339,12.218495165528731
739,12.095141084822892
652,11.589886506106357
874,11.79810440720389
1063,11.407564949312402
1322,11.191341840842766
158,12.504323669331189
1236,11.841415931849784
609,12.791356180214175
1263,11.992260421644849
140,12.352335152508426
53,11.608235644774552
876,12.623061104072981
764,12.727838209334498
1165,12.175613438045465
1255,12.016122061571728
245,12.230765258120545
768,11.982929094215963
102,12.089538829274222
1312,12.220961258023925
458,12.4529327234617
592,13.021326833226556
412,11.884489021402711
969,10.542706391070517
645,12.823628446539173
705,12.269047444691562
64,11.84939770159144
407,11.652687407345388
166,11.755871643580617
62,11.522875795823397
1028,12.588190652108505
310,12.793859310432293
1044,12.477167914377556
321,12.7444443677961
770,13.195613839143922
1203,11.669929213779893
687,12.336552511980964
1087,11.332601910838946
662,12.904207367601158
123,11.820410164718188
214,11.957611286231675
516,12.906346868281233
531,12.072541252905651
270,11.904967552746252
579,11.891361900690473
1311,12.721885810807203
133,11.923378114589433
283,12.24288661865289
530,12.209187788430318
85,12.034691028774553
938,12.441144767709657
900,11.813030057420567
17,11.911701584927597
476,11.794337924408413
182,12.206572520571825
960,11.951180395901384
629,11.813030057420567
1436,12.066810578196666
115,12.46651198158808
688,11.910358401381128
475,12.43320821811392
1055,12.449018824140563
218,11.580584113444043
1145,11.289781913656018
332,11.842229212112828
164,11.544424132029599
483,11.951180395901384
1452,12.567551034433226
29,12.24288661865289
1170,13.345506928718539
1381,10.976782033219948
186,13.071070083016778
1056,12.100712129872347
28,12.631340380934517
279,12.936751613811438
1196,12.078239274020289
913,11.385092093460344
1162,12.319401330837177
1090,12.190959007720126
897,11.575900264131617
41,11.982929094215963
860,12.429216196844383
1158,12.345834587905333
1411,12.345834587905333
595,11.608235644774552
1269,12.850554654108839
389,12.160028707028767
472,12.154779351142624
349,11.944707881395766
1346,11.594505451962652
69,11.289781913656018
344,12.491251587763836
653,12.160028707028767
293,11.782952602183288
440,11.608235644774552
152,12.827729194939907
864,11.794337924408413
697,11.396391648714276
231,11.904967552746252
735,11.589886506106357
153,12.154779351142624
992,12.031719258385396
1142,12.193493863323313
614,11.898187865760873
596,12.672946381766982
748,12.491172637278908
495,11.421906066583059
1175,12.384218830913648
670,11.831379196088763
1064,11.612770799939945
117,11.842229212112828
1190,12.14950229404178
1325,11.898187865760873
312,11.790557201568507
1421,12.100156419938624
269,11.699405031912846
325,12.396693005138824
569,12.66539442642905
863,11.931635799828413
66,12.666657052859417
901,11.608235644774552
148,12.312682380588432
223,12.100156419938624
1415,12.240474072247506
849,12.388394202324129
940,12.406561506279576
1364,11.963567869487337
661,12.195517131590657
61,11.970350312009105
1363,11.560762794384388
4,11.84939770159144
212,12.133501952695338
1422,11.755871643580617
608,12.323855681186558
950,12.193493863323313
255,11.884489021402711
398,12.040608205802641
1147,12.100712129872347
550,12.479909311159902
1283,11.921718363171067
972,12.061046873479915
20,11.842229212112828
551,11.84939770159144
1296,11.83862560460953
1027,12.028738630247258
584,12.691580461311874
285,12.096257779522967
1130,11.84939770159144
1210,12.577636201962656
191,12.66032791780777
211,11.49272275765271
169,12.119969946476761
939,12.38755635142507
904,12.388394202324129
250,12.531772785169476
273,12.577636201962656
292,11.819674600139235
842,11.967180737247824
1200,11.904967552746252
1077,12.043553716032399
401,12.411052226216713
712,11.540307141711446
994,12.066235700342375
301,11.964001084330445
1060,12.301382825334498
995,12.729320789294722
315,12.089538829274222
562,12.043553716032399
1153,12.345834587905333
295,12.025749091398891
643,12.751299696013497
1370,12.354492650648448
1428,11.84939770159144
798,11.608235644774552
930,12.310432660854417
655,12.765688433465597
725,12.676076274775909
1377,11.418614785498987
193,12.165250651009918
721,12.524526376648708
7,12.634603026569334
1246,12.089538829274222
937,12.127570417375216
1187,11.461632170582678
522,11.918390573078392
838,11.512925464970229
439,11.411446296020374
460,11.608235644774552
859,11.931635799828413
368,12.013700752882718
1456,12.072541252905651
131,12.328290278254423
570,11.820116003810051
213,12.439871229831715
319,12.468436909997665
337,12.841129801965447
667,11.76756768334381
561,11.70766954176274
411,11.002099841204238
818,12.509874099861838
374,11.719939634354555
1244,13.049792684569493
1083,12.165250651009918
914,11.884489021402711
121,12.100712129872347
500,11.695247021764184
329,12.27606501735021
565,12.498742259492994
2,12.109010932687042
1050,11.349229372299439
58,12.188417710291453
1391,12.367340793126296
1144,11.289781913656018
1402,12.170445467887022
462,11.951180395901384
604,11.925035115797062
1336,12.031123843065632
728,12.178187442040638
887,11.884489021402711
324,11.745425111208464
21,12.692503112461443
825,12.3570755190667
1229,12.813917896253697
1127,12.066810578196666
356,12.086725887897607
49,11.635143097694478
172,12.2783933071098
685,12.30591798049989
957,11.728036844587175
346,11.850825253582627
225,12.864240107194092
1400,11.83101549359339
443,12.000891794590137
1429,11.686878772093667
638,11.440354772135393
1015,11.688558033613386
262,12.528156144699286
141,11.652687407345388
335,12.165250651009918
383,12.271392111650817
1023,11.37366339763672
162,12.929991484756872
989,12.180754837545884
1223,11.870599909242044
35,12.533576212168626
154,12.367340793126296
788,12.358793732547838
107,11.512925464970229
353,11.461632170582678
560,12.363076394339839
549,11.736069016284437
738,12.387977448827787
523,11.976659481202368
941,11.924372644755941
1054,11.881034786534624
1256,11.755871643580617
210,11.884489021402711
1002,11.362102575235644
1455,12.128111104060462
889,12.498742259492994
1300,11.944707881395766
419,11.744037185933616
333,12.556729517143344
659,11.487607656985938
352,12.154779351142624
691,11.856515169360305
1451,11.820410164718188
747,12.371587084007746
616,11.831379196088763
929,12.373703486914124
466,12.093687514935382
1089,11.831379196088763
513,11.77452020265869
1380,12.028738630247258
1123,11.626254150277232
935,12.396693005138824
361,11.957611286231675
1136,11.532728092266408
453,12.225875272826354
1108,12.523525876315125
543,12.270220465353926
777,12.308177868467327
429,12.182804018590819
387,11.302204433654575
205,11.608235644774552
682,11.979385322467598
132,12.404923504275338
1186,11.560762794384388
1037,12.661913960963405
408,12.083905011555967
1252,12.053795210084596
290,11.941944326032129
272,12.394624752074764
94,11.804848531679264
1082,11.79810440720389
471,12.26434155365415
1362,12.468436909997665
1278,12.195517131590657
933,12.676076274775909
1094,11.891361900690473
701,12.652359748158593
796,12.049418835484797
1287,11.870599909242044
1120,11.803353763090035
1092,11.982929094215963
808,12.31716669303576
544,11.79810440720389
926,12.072541252905651
651,12.235388699864227
724,11.813030057420567
566,11.759785542901755
830,11.900905258737373
877,11.792449349720545
758,11.976030352524807
318,12.506177237980511
